OneDrive | 0.00758 | 0.00284 | 2024-10-15 23:10:10
Arc | 0.30228 | 0.25741 | 2024-10-15 23:10:10
Arc Helper | 18.32227 | 0.60453 | 2024-10-15 23:10:10
Code Helper (Pl | 2.14103 | 0.86997 | 2024-10-15 23:10:10
language_server | 0.98393 | 2.59267 | 2024-10-15 23:10:10
netbiosd | 8.91816 | 0.29879 | 2024-10-15 23:10:10
apsd | 0.00538 | 0.03803 | 2024-10-15 23:11:10
mDNSResponder | 269.13673 | 30.52652 | 2024-10-15 23:11:10
Notesnook Helpe | 0.08027 | 0.03523 | 2024-10-15 23:11:10
postgres | 21.30572 | 21.30572 | 2024-10-15 23:11:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:11:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:11:10
OneDrive | 0.00758 | 0.00284 | 2024-10-15 23:11:10
Microsoft Share | 0.00697 | 0.00265 | 2024-10-15 23:11:10
Arc | 0.37557 | 0.34901 | 2024-10-15 23:11:10
Arc Helper | 19.26655 | 0.82773 | 2024-10-15 23:11:10
Code Helper (Pl | 2.14120 | 0.87060 | 2024-10-15 23:11:10
language_server | 0.97916 | 2.59991 | 2024-10-15 23:11:10
netbiosd | 8.91816 | 0.29879 | 2024-10-15 23:11:10
apsd | 0.00538 | 0.03803 | 2024-10-15 23:12:11
mDNSResponder | 269.14831 | 30.53179 | 2024-10-15 23:12:11
Notesnook Helpe | 0.08147 | 0.03578 | 2024-10-15 23:12:11
postgres | 21.31160 | 21.31160 | 2024-10-15 23:12:11
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:12:11
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:12:11
OneDrive | 0.00758 | 0.00284 | 2024-10-15 23:12:11
Microsoft Share | 0.00697 | 0.00265 | 2024-10-15 23:12:11
Arc | 0.51052 | 0.38512 | 2024-10-15 23:12:11
Arc Helper | 18.44591 | 0.66478 | 2024-10-15 23:12:11
Code Helper | 0.01398 | 0.02441 | 2024-10-15 23:12:11
Code Helper (Pl | 2.14136 | 0.90629 | 2024-10-15 23:12:11
language_server | 1.02971 | 2.61393 | 2024-10-15 23:12:11
netbiosd | 8.91816 | 0.29879 | 2024-10-15 23:12:11
apsd | 0.00538 | 0.03803 | 2024-10-15 23:13:10
mDNSResponder | 269.16743 | 30.53762 | 2024-10-15 23:13:10
Notesnook Helpe | 0.08278 | 0.03637 | 2024-10-15 23:13:10
postgres | 21.31555 | 21.31555 | 2024-10-15 23:13:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:13:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:13:10
OneDrive | 0.00758 | 0.00284 | 2024-10-15 23:13:10
Arc | 0.51098 | 0.38639 | 2024-10-15 23:13:10
Arc Helper | 18.12722 | 0.40464 | 2024-10-15 23:13:10
Code Helper | 0.00931 | 0.00639 | 2024-10-15 23:13:10
